vcf	ndvi	leaf	albedo
42.125	0.7117522	23.69565	0.1423333
29.1875	0.6802043	19.45652	0.1397283
29.75	0.654287	17.21739	0.1366153
26.0625	0.623013	16	0.1379931
46.625	0.7111087	38.15217	0.1362461
55.6875	0.6477826	38.06522	0.1284841
44.875	0.6419174	34.73913	0.1333437
45.9375	0.6632174	37.86956	0.1393888
38	0.6314	18.67391	0.1388327
42.75	0.6246348	17.8913	0.1409647
22	0.5781	14.30435	0.1449738
18.6875	0.5804783	15.73913	0.1496726
10.4375	0.547987	13.15217	0.161136
24.875	0.6383783	31.23913	0.1542885
17.5	0.6675478	35.34783	0.14936
40.875	0.6982608	37.13044	0.1352536
52.3125	0.7195913	35.58696	0.1195719
39.8125	0.7173565	36.84783	0.1200571
54.1875	0.7579	39.56522	0.1172199
11.125	0.6109435	14.45652	0.1401667
9.6875	0.5842	12.82609	0.1471607
14.4375	0.6282261	26.78261	0.1489682
34.8125	0.6403869	28.78261	0.1382014
46.1875	0.7038522	35.69565	0.1353715
42	0.7757522	43.23913	0.1411716
47.8125	0.765013	43.67391	0.1439031
51.625	0.7747869	44.30435	0.1441903
56.6875	0.7692826	43.84783	0.1436621
40.375	0.7433826	43.76087	0.1473838
59.4375	0.7480913	41.71739	0.1383874
52.9375	0.7241217	22.43478	0.1420183
31.8125	0.7070826	20.23913	0.1430914
32.5625	0.6821652	18.93478	0.1375852
26.4375	0.6727174	17.97826	0.1379583
49.375	0.7180043	39.28261	0.1361837
69.5	0.7166435	43.80435	0.1312463
67.375	0.7694131	45.36956	0.1309
65.5	0.7269652	40.45652	0.1300052
68.4375	0.743313	39.93478	0.1336471
34.0625	0.7327261	19.67391	0.1389018
21.3125	0.6307435	16.15217	0.1444808
21.5	0.5532826	14.86957	0.1445421
15.25	0.5577391	15.65217	0.1524326
22.5	0.568987	24.78261	0.1554917
6.4375	0.5468	22.28261	0.1673283
26.9375	0.6964826	37.45652	0.1485423
48.375	0.733013	36.73913	0.1241558
52.25	0.7087261	36.67391	0.1176878
65.1875	0.6904044	36.63044	0.1158371
19	0.5912	14.3913	0.1422396
24.875	0.5804957	23.26087	0.138816
25.5625	0.6809478	32.23913	0.1418125
49.6875	0.7582783	41.76087	0.1351023
53.6875	0.7564261	41.04348	0.1267754
58.875	0.7747652	44.02174	0.1259623
69	0.7912174	46.5	0.130619
69.1875	0.770287	46.56522	0.1338964
67.5625	0.7626957	44.84783	0.1339533
65.0625	0.7534609	45.32609	0.1370822
72.0625	0.7325435	44.06522	0.1316401
66.9375	0.7367218	23.69565	0.1303231
73.0625	0.7341695	21.86957	0.1278926
70.875	0.7330435	39.97826	0.1237292
71.375	0.7104695	22.78261	0.1244077
71.6875	0.7381217	43.95652	0.1260321
72.875	0.7656826	45	0.1302452
69.9375	0.7553478	43.21739	0.1310357
66.3125	0.7590696	44.1087	0.1304766
64.75	0.7595522	41.47826	0.131345
29.0625	0.675213	35.23913	0.1377762
25.5625	0.6124609	15.86957	0.1431829
21.4375	0.6128565	15	0.1438109
27.625	0.5823565	13.21739	0.1485472
6.9375	0.5249522	13.5	0.1692784
4.25	0.5033609	11.34783	0.1875271
6.9375	0.5597218	23.67391	0.1654375
48.4375	0.6668783	32.71739	0.1245507
41.8125	0.6919217	35.34783	0.1147574
65	0.7414522	37.93478	0.1207833
9.5	0.5712739	13.63043	0.1410625
12.4375	0.6087913	14.36957	0.14375
27.0625	0.6994261	36.47826	0.1402
27.6875	0.7245391	40.78261	0.1395184
59.3125	0.7267261	42.26087	0.129149
75.8125	0.723	35.5	0.1230542
72	0.726087	39.84783	0.1159563
74.5625	0.733487	41.19565	0.1210845
77.75	0.7592826	42.08696	0.1238571
78.6875	0.7363913	39.52174	0.1249835
77.75	0.7237957	37.56522	0.1223288
78.8125	0.7411652	39.76087	0.1247349
78.8125	0.7442652	39.97826	0.1235646
78.75	0.7300087	37.82609	0.1187019
76.4375	0.702987	38.95652	0.1176916
73.625	0.7072348	38.1087	0.1216019
67.5	0.7469696	39.95652	0.1244351
61.625	0.7615783	41.67391	0.1287681
63.625	0.7579131	43.95652	0.1318214
60.5	0.7698261	43.73913	0.1361964
61.75	0.7766305	43.82609	0.134465
50.0625	0.7038478	19.06522	0.1373061
33	0.6482217	17.21739	0.13856
17.5625	0.6278565	15.45652	0.1513093
22	0.6907087	35.6087	0.1507477
11.5	0.5138478	15.30435	0.1567015
3.0625	0.4757261	11.8913	0.1791374
4.6875	0.5436565	17.06522	0.1737111
52.5625	0.710587	35.52174	0.1341528
56.6875	0.7014087	36.26087	0.1225125
66.8125	0.7478479	40.43478	0.1267054
7.375	0.5372739	24.82609	0.14275
18.125	0.5994565	29.32609	0.135441
23.3125	0.6302261	32.71739	0.1374985
45.625	0.6680913	36.5	0.1323106
65.75	0.7438174	39.58696	0.1214167
72.6875	0.7009913	36.93478	0.1204455
72.125	0.7028522	39.23913	0.1204994
76.0625	0.7297348	36.80435	0.1229428
77.9375	0.7574652	40.73913	0.1251496
72.0625	0.7353131	42	0.1249212
58.3125	0.7033652	36.71739	0.1254423
65.5	0.7183304	39.41304	0.1220039
59.75	0.7222652	41.30435	0.1195991
65.5625	0.7257478	36.73913	0.1177843
66.8125	0.7386131	38.97826	0.1187615
60.3125	0.7150087	40.47826	0.1272564
31	0.7049956	37.5	0.1407682
24.4375	0.698787	37.82609	0.1441556
20.1875	0.6730043	35.84783	0.1455513
11.375	0.6498565	15.3913	0.1537243
14.625	0.6907913	18.26087	0.1534693
16	0.6840696	17.04348	0.152243
17.125	0.6632044	16.32609	0.1475871
41.8125	0.6887261	16.52174	0.1431636
48.4375	0.6773696	17.6087	0.1400018
58.125	0.5975391	29.8913	0.1381235
20.0625	0.5209435	16.63043	0.1517653
15.125	0.5435218	20.76087	0.1559535
18.5	0.6123913	31.36957	0.1492386
27.125	0.696887	36.32609	0.1427593
39.5	0.6596131	35.02174	0.1378317
31.3125	0.6646783	35.23913	0.1338333
18.125	0.615487	27.93478	0.1411496
12.125	0.5743913	25.32609	0.1460333
8.5625	0.5973043	27.6087	0.1511111
27.375	0.7053304	39.30435	0.1461528
18.4375	0.6299391	35.23913	0.1474511
38.5	0.6914348	36.8913	0.1416471
42.9375	0.7043652	36.06522	0.1344774
37.4375	0.6941217	38.3913	0.1325039
17.6875	0.6912087	37.17391	0.140242
67.5	0.7368348	43.5	0.1291266
71.0625	0.7363435	42.52174	0.1233846
62.4375	0.7351435	41.8913	0.1259417
59.3125	0.7046652	39.56522	0.1246364
61.4375	0.6682044	41.78261	0.1206257
60.1875	0.6736478	36.56522	0.118128
53.5625	0.7013783	36.84783	0.1196758
52.1875	0.7502609	40.8913	0.1174524
60.8125	0.7413565	41.30435	0.1211155
38.4375	0.6884391	39.28261	0.1397886
19.8125	0.6525609	16.76087	0.1464944
14.4375	0.6213609	13.80435	0.1505184
13.75	0.5880609	13.54348	0.1559226
15.6875	0.6363826	15.23913	0.1526151
15	0.6204044	13.84783	0.1524242
14.5	0.6145391	13.69565	0.1518222
43.6875	0.7543609	43.91304	0.1403708
61.75	0.7775869	46.04348	0.1360985
55.375	0.7509739	44.97826	0.1387552
24.625	0.6026217	29.91304	0.1467724
13.25	0.6070521	15.91304	0.1553601
14.625	0.5799478	14.19565	0.1555721
10.4375	0.5512826	8.043478	0.1583282
17.4375	0.6759609	34.58696	0.1538256
21.5625	0.6711565	34.23913	0.1266432
15.125	0.6021131	14.02174	0.138625
15.0625	0.5925304	15.47826	0.1432773
11.9375	0.5957739	14.28261	0.1459549
7.625	0.5599826	26.21739	0.1511562
13.25	0.626713	31.15217	0.151625
13.625	0.5753522	25.97826	0.1500486
18.0625	0.6435739	31.84783	0.1477292
23.875	0.6690696	32.71739	0.1430403
25.6875	0.655113	36.3913	0.1433511
21	0.6761739	35.65217	0.142191
38.375	0.7101913	40.78261	0.1396375
29.625	0.7245478	39.02174	0.1433561
25.5	0.6916565	36.04348	0.1402292
38.25	0.7223521	40.8913	0.1345625
59.0625	0.7340869	41.41304	0.1240417
60.25	0.7191043	38.02174	0.1188574
55.1875	0.7017043	38.91304	0.1177468
62.875	0.7441956	38.93478	0.1164547
63.875	0.7419435	41.23913	0.1187773
54.0625	0.686987	41.04348	0.1278273
22.625	0.621187	14.06522	0.1427361
13.9375	0.6067739	13.19565	0.152313
12.0625	0.6174826	13.95652	0.1560023
14.25	0.6074435	14.15217	0.1513892
11.8125	0.6171218	14.17391	0.149004
11.9375	0.6186565	14.23913	0.1496642
34.8125	0.7472	41.15217	0.143388
50.125	0.6983305	41.06522	0.1389311
28.375	0.6329522	34.56522	0.1485632
14.125	0.5968261	14.5	0.1537131
15.75	0.5977348	15.65217	0.1525404
14.25	0.6084652	16.97826	0.1590312
15.8125	0.5841609	15.58696	0.1546962
15.9375	0.5907435	15.69565	0.151
19.875	0.5977957	24.78261	0.1388064
13.125	0.5589435	13.80435	0.1479347
10.3125	0.5771217	12.91304	0.145434
16.375	0.5671261	13.5	0.1398839
18.125	0.5873913	15.08696	0.1469167
15.5	0.5869826	14.15217	0.146
30.6875	0.6223913	16.21739	0.1414866
27.4375	0.6257218	15.63043	0.1379424
20.75	0.5742391	14.54348	0.1363195
16	0.6358957	28.67391	0.140625
13.875	0.5749869	22.76087	0.1502917
11.5625	0.5883608	23.3913	0.1577748
13.6875	0.5876392	26.02174	0.1568011
16.8125	0.6156435	31.65217	0.1487758
45.875	0.6826522	38.1087	0.1395095
61.25	0.7300174	40.06522	0.1205208
58.25	0.7247609	39.19565	0.1188684
50.875	0.7356087	38.30435	0.1177958
55.5625	0.7624304	42.5	0.1196124
66.125	0.7434913	42.04348	0.121168
33.5	0.6098826	13.06522	0.1339747
12.9375	0.5947956	12.17391	0.1489048
11.5625	0.5775478	12.86957	0.1520357
11.5625	0.6117	14.52174	0.1492857
16.1875	0.5939696	13.15217	0.1469598
12.3125	0.5669478	13.95652	0.1474911
19.5625	0.6809043	39.26087	0.1475486
22	0.6277782	32.43478	0.147125
5.875	0.5075174	20.21739	0.1689583
8	0.5626652	22.8913	0.1702265
9.5	0.6109478	15.32609	0.1598813
10.8125	0.5726218	14.41304	0.1580083
8.125	0.5917261	16.17391	0.1650191
15.375	0.621987	15.82609	0.157506
19.6875	0.6059174	14.69565	0.1332292
14.8125	0.5544522	21.73913	0.1357813
19.25	0.561087	15.13043	0.1340826
40.6875	0.6795695	34.43478	0.1324861
62.875	0.6417304	30.6087	0.1342064
63.5	0.6229913	32.3913	0.1324523
70.75	0.7264783	40.36956	0.1278886
64.5	0.6943478	37.1087	0.1275417
31.25	0.6557043	16	0.1387396
14.875	0.5777087	12.8913	0.1515809
14.25	0.5724696	19.71739	0.1552738
14.625	0.5530304	20.78261	0.1555595
14.1875	0.6061087	26.26087	0.153186
14.8125	0.6409609	35.30435	0.1480536
20	0.6687956	37.45652	0.1470312
26.0625	0.6794087	39.5	0.141696
31.875	0.711287	39.45652	0.1402611
26.5	0.683587	35.80435	0.1386468
20.0625	0.6968608	39.56522	0.1365752
17.4375	0.699187	41.63044	0.1432432
21.375	0.6427435	15.43478	0.1424181
40	0.6148087	13.71739	0.1326139
38	0.5609522	14.21739	0.1350138
40.75	0.5979652	14.65217	0.1380708
33.5625	0.6093565	15.26087	0.1438819
21.4375	0.5949478	14.86957	0.142005
23.5	0.5862218	15.32609	0.1429132
38	0.6059957	28.06522	0.1475905
27	0.5833	22.54348	0.1529716
18.375	0.5843174	21.95652	0.1552417
20	0.6369348	29.30435	0.1513576
25.5625	0.5765826	16.69565	0.1487778
29.625	0.5541565	14.06522	0.1506705
20.125	0.6212348	17.30435	0.1516905
40.6875	0.6755782	35.41304	0.1315843
60.125	0.6980478	36.91304	0.1277937
69.5	0.7199652	42.73913	0.1290833
70.0625	0.7417174	39.32609	0.1267106
72.75	0.7515391	41.36956	0.1267349
76.25	0.7289435	41.13044	0.1304031
57.8125	0.6516	33.3913	0.1254921
19	0.5915608	25.36957	0.1463849
22.625	0.6101435	27.19565	0.1485312
31.6875	0.6029739	26.36957	0.142375
15.5	0.6066566	13.30435	0.1394732
13.4375	0.5899304	13.93478	0.144808
14.6875	0.5972782	14.02174	0.1447639
15.625	0.6321217	13.13043	0.1484688
17	0.621787	13.04348	0.1479127
16.9375	0.6129696	11.78261	0.1446607
10.9375	0.5906652	13.15217	0.1454792
9.9375	0.601213	25.47826	0.1485813
22.3125	0.6951522	38.08696	0.1432306
65.4375	0.7577044	41.30435	0.1236111
64.3125	0.7723696	42.13044	0.1255727
35.5625	0.7078261	22.17391	0.1358629
22.625	0.686313	20.13043	0.1394481
19.3125	0.5934	14.5	0.1401616
29.6875	0.6892043	35.67391	0.1439205
55.6875	0.7597609	41.23913	0.1411193
53.0625	0.7186913	41.28261	0.1424322
52.25	0.7157956	41.93478	0.1413611
46.25	0.7142652	40.69565	0.1428367
30.6875	0.7282044	40.56522	0.1465345
38.4375	0.7470217	39.23913	0.1495114
45.375	0.6670565	35.32609	0.1422099
53.125	0.7011261	37.47826	0.1340261
53.875	0.7074087	38.82609	0.1315041
50	0.7145609	36.56522	0.1299859
70.5	0.7548087	41.23913	0.124299
77.625	0.7406	40.23913	0.1200844
73.3125	0.7074348	36.52174	0.1211521
61.4375	0.6222913	27.67391	0.1208438
58.5	0.6890826	33.02174	0.1218854
51.0625	0.6948609	37.5	0.1245729
24.8125	0.5722087	8.673913	0.1402049
16.6875	0.602513	12.63043	0.1476255
18.5625	0.5995174	13.6087	0.1522548
14	0.6099913	14.71739	0.1529946
14.5625	0.6000304	14.08696	0.1480556
14.125	0.6419348	15.5	0.1471766
11.5625	0.5954261	8.434783	0.14725
9.8125	0.6090869	26.08696	0.1476384
18.75	0.6753435	35.23913	0.1372958
68	0.7905695	42.84783	0.1223193
68.4375	0.7435739	42.06522	0.1289038
47.75	0.7542391	23.28261	0.1388805
31.25	0.6509348	13.69565	0.1420682
31.9375	0.6773478	36.02174	0.1452852
46.0625	0.7426304	41.28261	0.1450091
57.375	0.7733174	46	0.1435417
60.6875	0.7836	43.93478	0.13733
62.625	0.7727783	46.36956	0.1344924
42.4375	0.6964869	37.23913	0.1417777
18.5	0.6609826	34.93478	0.1486455
24.25	0.6759869	38.43478	0.1468955
55.9375	0.7131913	42.36956	0.1355934
31.9375	0.6839087	39.04348	0.1373365
45.625	0.6930131	35.93478	0.1302854
72.875	0.7188261	39.41304	0.1229845
73.3125	0.7393391	37.65217	0.1193309
73.4375	0.696013	36.67391	0.1215657
63.375	0.6742652	34.52174	0.1190826
28.375	0.6943087	30.30435	0.1254208
25.5625	0.6582565	30.41304	0.1349328
20.625	0.5971	27.63043	0.1439306
22.9375	0.5919087	27.78261	0.1463243
21.75	0.5989348	14.82609	0.147125
17.1875	0.5893869	13.52174	0.150025
17.5625	0.5999261	14.65217	0.1518958
14.0625	0.6180739	15.08696	0.1526607
12.4375	0.6152695	15.02174	0.1501042
11.125	0.6222478	14.76087	0.1464524
22.3125	0.6584522	37.08696	0.1372261
63.3125	0.7449695	43.5	0.120943
73.5	0.7450087	39.93478	0.1244268
66.3125	0.7527826	42.5	0.1297989
58.75	0.7314783	43.36956	0.1327342
62.8125	0.7708305	42.13044	0.1369219
54.875	0.7666044	44.6087	0.1431442
55.9375	0.7768478	47.1087	0.1462083
59.6875	0.7798826	46.5	0.1393239
56.125	0.7640348	45.23913	0.1362292
39.375	0.7202913	39.71739	0.1378008
41.625	0.7590913	40.28261	0.1399261
43.3125	0.7545826	43.67391	0.1419568
57.5	0.7665	41.67391	0.1332296
16.125	0.6120087	25.78261	0.141225
48.3125	0.6974087	37.34783	0.1345473
62.75	0.7041	36.5	0.1286843
61.625	0.6502435	30.97826	0.1237545
51.4375	0.6505131	31.28261	0.1240969
26.1875	0.6086913	14.23913	0.1320003
23.8125	0.6381739	15.5	0.1366182
21.1875	0.5729305	13.45652	0.1419055
28.375	0.6359174	36.17391	0.1428785
26.6875	0.6092957	30.15217	0.1434167
18.0625	0.5893739	14.56522	0.1468134
14.8125	0.6236348	11.91304	0.1514602
18	0.600787	15.17391	0.1508572
16.875	0.6169478	16.5	0.1476518
11.4375	0.6008565	15.41304	0.1447257
20.25	0.7291957	42.34783	0.1353
57.1875	0.7159131	41.52174	0.1228836
62.8125	0.7598565	38.97826	0.1221607
46.6875	0.7529652	41.69565	0.1313462
45.4375	0.7799826	44.04348	0.1407573
40.875	0.8036348	43.78261	0.1443381
29.125	0.7746261	42.3913	0.1469723
56.5625	0.7248435	40.65217	0.1416452
58.8125	0.7495087	39.67391	0.1335609
44.1875	0.6920348	38.06522	0.1362083
23.4375	0.6235479	28.58696	0.1443332
19.3125	0.635787	30.71739	0.147297
15.375	0.6550696	30.73913	0.1464906
17.1875	0.6791304	17.91304	0.144597
15.625	0.6087261	28	0.1427937
24.75	0.6454479	16.41304	0.1435469
57.375	0.6719522	32.95652	0.1330235
68.1875	0.6942739	36.97826	0.1300454
41.5	0.6360652	31.45652	0.1292741
26.6875	0.6433348	15.58696	0.136665
22	0.6516174	15.06522	0.1421122
23.9375	0.6043652	14.21739	0.141175
15.4375	0.6166478	15.82609	0.1446944
10.5625	0.5913609	15.15217	0.15051
14	0.5675609	12.13043	0.1493396
20	0.587913	14	0.1443215
15.25	0.5968522	12.54348	0.1465
24.375	0.6450174	17.76087	0.1408567
58.9375	0.6421	17.41304	0.1289
56.125	0.6585435	19.45652	0.1261917
70.4375	0.7043652	41.86956	0.1238523
62	0.7295087	43.97826	0.1261182
15.1875	0.652613	18.43478	0.1492254
11.875	0.6325608	32.08696	0.1634261
13.1875	0.6681696	33.02174	0.1551203
40.9375	0.7257217	41.56522	0.1397561
66.4375	0.7322522	39.76087	0.1313
65.6875	0.7564913	43.41304	0.1279287
67.3125	0.7289261	39.63044	0.1269753
64.75	0.7115826	41.23913	0.1229545
60.5	0.6810957	19.91304	0.1275511
51.25	0.6593956	19.06522	0.134346
30.0625	0.6506652	16.36957	0.139273
39.25	0.6749305	32.91304	0.1372758
65.9375	0.7326	37.32609	0.1322628
47.4375	0.7088174	38.26087	0.1315682
22.25	0.6748956	32.30435	0.1345053
35.5625	0.702287	36.23913	0.13625
20.3125	0.633913	14.30435	0.1356945
26.125	0.6320609	14.23913	0.1353833
31.9375	0.5879869	14.32609	0.1338674
24.375	0.5773304	13.08696	0.1407688
33.0625	0.6182609	17.08696	0.1429727
66.1875	0.6783044	18.78261	0.1282047
52.375	0.6266391	15.8913	0.1293167
49.75	0.6681435	35.1087	0.1290934
71.625	0.7043913	40.54348	0.1238682
76.75	0.7322217	44.86956	0.1254803
76.3125	0.7850956	44.02174	0.1223956
77	0.7279261	45.43478	0.1239428
22	0.6299869	19.84783	0.1419443
32.625	0.6044739	29.67391	0.145497
60.75	0.6434435	33.65217	0.1329329
71.4375	0.7607435	45.30435	0.121921
75.5625	0.7670044	41.82609	0.1254615
75	0.7692478	43.6087	0.1230417
70.0625	0.7785609	45.95652	0.127
73.125	0.7511652	41.71739	0.1252569
72.625	0.7197739	41.36956	0.1217386
54.1875	0.7098913	38.34783	0.1275068
21.1875	0.6510044	32.82609	0.1407201
45.875	0.6284739	17.1087	0.1363386
42.75	0.7164652	39.36956	0.1344277
57.3125	0.7363783	37.34783	0.1349805
51.375	0.669	17.91304	0.1372378
43.625	0.6673869	31.54348	0.136794
39.625	0.6751087	32.34783	0.1286361
60.875	0.6896913	17.80435	0.1199597
73	0.6980174	36.56522	0.1188708
77.8125	0.6840435	37.76087	0.1188815
77	0.7069131	34.6087	0.1204564
75.75	0.7011	35.3913	0.1237535
78.1875	0.7300652	38.30435	0.1214369
73.0625	0.6827043	38.54348	0.122625
70.25	0.7168435	34.41304	0.1221875
78.625	0.7293435	39.21739	0.1213479
78.4375	0.7703	46.04348	0.1211506
76.0625	0.7809044	48.26087	0.1240415
75	0.7714435	46.91304	0.1249941
51.1875	0.6777695	20.04348	0.1326509
64.4375	0.7289044	41.80435	0.1302786
77.6875	0.7279565	40.97826	0.1266378
73.1875	0.7581869	41.80435	0.1256005
73	0.7155305	42.84783	0.126508
71.75	0.7695087	45.17391	0.1232347
75.75	0.7440435	40.04348	0.1244185
74.0625	0.7760087	43.82609	0.1242328
75.1875	0.7483739	41.32609	0.1213874
64	0.7578739	41.97826	0.1278211
50.4375	0.6721304	35.73913	0.1358206
22.625	0.6157609	29.73913	0.1422031
26.5	0.5961304	16.21739	0.1394199
16.0625	0.5762131	11.6087	0.1453252
18.5625	0.6133783	15.56522	0.1441309
34.75	0.6820043	18.93478	0.1449914
53.8125	0.7144217	35.58696	0.1414167
63.3125	0.7507609	40.8913	0.1351888
68.25	0.7467826	41.34783	0.1321842
58.1875	0.7375087	42.26087	0.1375616
45.4375	0.7129609	23.13043	0.1398783
20.4375	0.6225826	15.91304	0.1476281
14.5	0.5861304	13.32609	0.1489759
25.875	0.6913348	18.82609	0.1473125
18	0.6871739	18.32609	0.1456906
24.25	0.6729391	36	0.1406958
25.875	0.7215	40.3913	0.1432411
31.625	0.7653565	45.71739	0.1424911
34.75	0.7619957	48.17391	0.1387298
34.0625	0.7415174	42.8913	0.1386964
36.1875	0.7518522	45.15217	0.1407609
46.3125	0.7559565	43.15217	0.1416262
46.8125	0.7928087	44.43478	0.1457321
46.0625	0.7959391	46.02174	0.1464535
51.5625	0.7477522	42.1087	0.1435094
55	0.7401913	40.84783	0.1303819
60.5	0.7694174	41.21739	0.1333393
61.4375	0.7536391	41.67391	0.1385017
61.625	0.7312304	37.93478	0.1419036
59.375	0.7447	40.04348	0.1415865
51.25	0.7409652	43.36956	0.1475181
62.1875	0.7713696	44.36956	0.1434538
73.375	0.7621261	45.21739	0.1405321
77.125	0.8144956	46.23913	0.1448469
74.375	0.7977652	46.13044	0.1483206
71.75	0.7655565	43.30435	0.1447025
71.75	0.7666044	43.36956	0.1403098
70.375	0.7064609	39.45652	0.1398124
11.75	0.3922522	10.91304	0.1460381
11.3125	0.5802913	27.06522	0.1507465
45.5	0.7582174	44.65217	0.1515859
64.75	0.7357652	39.71739	0.144852
46.625	0.5754478	23.76087	0.1373952
28.1875	0.5227391	19.06522	0.1277222
51	0.6891304	35.23913	0.1207323
61.875	0.7330739	42.3913	0.1181667
74.8125	0.7716391	45.04348	0.1254667
65.4375	0.7838261	49.08696	0.1305396
70.875	0.7681261	43.8913	0.1309167
70.9375	0.8040304	44.58696	0.129181
73.5	0.7533348	42.08696	0.1275845
12.625	0.5298739	12.13043	0.1578762
19.4375	0.5979609	15.71739	0.1567675
15.9375	0.5699174	8.369565	0.1517066
18.75	0.5766304	14.41304	0.153136
40.25	0.7001044	38.63044	0.1488952
23.3125	0.7095696	38.52174	0.1457344
35.5625	0.7447696	42.34783	0.141789
51.375	0.7318739	40.71739	0.1393389
38.5	0.7054957	24.30435	0.1436399
25.1875	0.6870087	20.65217	0.144726
15.9375	0.5921783	13.95652	0.1480549
12.375	0.6136261	15.8913	0.1492215
19.1875	0.6535348	17.28261	0.1418594
18.5	0.6904522	20.41304	0.1389444
34.5	0.7212304	42.63044	0.1373667
32.25	0.7235174	38.23913	0.1395282
44.8125	0.7684609	44.3913	0.1388462
44.5625	0.7455783	43.86956	0.1343104
44.125	0.7601696	43.54348	0.134095
41.6875	0.7513565	44.67391	0.1413006
42.25	0.7588522	45.15217	0.14443
46.8125	0.7977652	44.08696	0.1471143
52.0625	0.7756957	44.82609	0.1489897
42.1875	0.7674565	45.43478	0.1470897
52.75	0.7363565	41.86956	0.1368462
57.4375	0.7621	43.67391	0.1454833
51.0625	0.7684217	44.84783	0.1523628
54.5	0.7646652	45.52174	0.1510409
44.1875	0.7739261	46.02174	0.1495412
43.5625	0.7271087	46	0.1492558
60.25	0.7611739	46.21739	0.1419517
70.5625	0.7592043	44.93478	0.140009
71.125	0.7905782	43.58696	0.1503214
71.9375	0.7887608	28.32609	0.1480478
72.8125	0.7862826	42.23913	0.1383268
74.3125	0.784187	41.58696	0.1315756
65.8125	0.7508826	41.82609	0.13825
49.75	0.6173826	26.95652	0.1481632
57.6875	0.6707217	34.52174	0.1486903
62.0625	0.7404609	39.47826	0.1359423
63.6875	0.719487	40.41304	0.1312567
69.5	0.6999478	36.32609	0.1277452
42.4375	0.6520435	29.23913	0.1229091
62.875	0.6726174	38.82609	0.1205196
64.9375	0.7112609	38.02174	0.1210946
42.0625	0.7519956	42.30435	0.1319341
44.4375	0.7698	43.1087	0.1382497
57.6875	0.7757956	46.41304	0.1338886
62.8125	0.7679913	41.97826	0.1209147
12.4375	0.5872739	13.76087	0.1464919
12.4375	0.5339783	11.6087	0.1515685
12.875	0.4636304	9.956522	0.1511917
16.3125	0.5719131	14.80435	0.153009
20.25	0.6640261	17.3913	0.1514248
45.0625	0.6782478	18.04348	0.145451
63	0.7161087	40.23913	0.1419502
38.5	0.6851261	18.65217	0.1434309
21	0.6798217	17.23913	0.1451471
20.625	0.6461043	16.73913	0.1451405
18.8125	0.5892826	15.30435	0.1467952
15.1875	0.6106435	14.93478	0.1442381
24.5625	0.6161174	27.73913	0.1384329
29.5	0.6704261	34.63044	0.1345039
44.5625	0.725113	40.82609	0.1398012
48.1875	0.6918218	40.13044	0.1454988
48.3125	0.7177957	41.19565	0.1443429
50.8125	0.7542261	43.02174	0.1376503
54.375	0.7852348	44.3913	0.1379041
56.3125	0.7920348	45.69565	0.1407388
54.3125	0.7609652	44.91304	0.1487805
54.75	0.7802522	45.43478	0.1478688
56.0625	0.8038522	46.93478	0.1480786
56.4375	0.8009304	45.58696	0.1521316
46.5625	0.7741522	44.13044	0.1499286
38.875	0.7929609	48.04348	0.1535923
35.1875	0.7804695	47.30435	0.1541591
